"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"29308",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29309",1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"29310",0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0
"29311",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"29312",0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"29313",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29314",0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"29315",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"29316",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"29317",0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0
"29318",0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"29319",0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0
"29320",1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1
"29321",1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0
"29322",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"29323",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"29324",0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1
"29325",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"29326",0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
"29327",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
"29328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29329",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"29330",1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
"29331",1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"29332",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"29333",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"29334",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"29335",1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1
"29336",0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"29337",1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
"29338",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29339",0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0
"29340",0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0
"29341",1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"29342",1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"29343",1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
"29344",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
"29345",1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
"29346",0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0
"29347",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"29348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29349",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"29350",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
"29351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"29352",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"29353",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"29354",1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"29355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29356",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"29357",1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0
"29358",1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"29359",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"29360",0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
"29361",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"29362",1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"29363",1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"29364",0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"29365",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"29366",0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"29367",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"29368",0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
"29369",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29370",1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
"29371",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"29372",0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
"29373",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"29374",1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1
"29375",1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"29376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"29377",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"29378",0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1
"29379",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29380",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"29381",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"29382",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"29383",1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0
"29384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29385",1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
"29386",1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
"29387",1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"29388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"29390",1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"29391",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"29392",0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"29393",1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
"29394",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"29395",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"29396",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"29397",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29398",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"29399",1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"29400",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"29401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29402",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"29403",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"29404",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29405",0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
"29406",0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"29407",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"29408",1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
"29409",0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1
"29410",1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29411",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"29412",1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0
"29413",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"29414",1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
"29415",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"29416",0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"29417",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"29418",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"29419",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"29420",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"29421",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29422",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"29423",1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1
"29424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29425",1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0
"29426",0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
"29427",0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
"29428",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"29429",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29430",0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0
"29431",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"29432",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29433",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29434",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29435",0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
"29436",1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0
"29437",1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1
"29438",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29439",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"29440",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"29441",1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"29442",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"29443",1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"29444",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"29445",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
"29446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"29447",1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"29448",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29449",0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"29450",1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1
"29451",0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"29452",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"29453",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"29454",1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0
"29455",1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
"29456",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
"29457",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"29458",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
"29459",1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
"29460",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"29461",0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
"29462",1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
"29463",0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0
"29464",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"29465",1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
"29466",1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1
"29467",0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
"29468",0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
"29469",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"29470",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29471",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"29472",0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29473",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"29474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29475",1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0
"29476",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"29477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"29478",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"29479",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
"29480",1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"29481",1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
"29482",0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0
"29483",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"29484",1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"29485",0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
"29486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29487",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"29488",0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"29489",1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
"29490",1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0
"29491",0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0
"29492",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"29493",0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"29494",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"29495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"29496",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1
"29497",0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0
"29498",0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
"29499",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"29500",0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"29501",1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1
"29502",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"29503",1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"29504",1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
"29505",0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
"29506",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"29507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29508",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"29509",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
"29510",0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
"29511",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29513",0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"29514",1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1
"29515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29517",1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"29518",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"29519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29520",1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"29521",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"29522",0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
"29523",0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
"29524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29525",1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
"29526",0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0
"29527",1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
"29528",0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"29529",1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
"29530",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29531",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29532",0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
"29533",1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
"29534",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29535",0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
"29536",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"29537",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29538",0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
"29539",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"29540",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"29541",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"29542",1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"29543",0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"29544",0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
"29545",0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
"29546",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29547",0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"29548",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"29549",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"29550",1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"29551",0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"29552",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"29553",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"29554",1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"29555",0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"29556",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"29557",0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
"29558",1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"29559",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29560",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29561",0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"29562",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"29563",1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"29564",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29565",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"29566",1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
"29567",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"29568",1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1
"29569",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"29570",1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"29571",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"29572",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"29573",1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"29574",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29575",1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"29576",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"29577",0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
"29578",0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"29579",0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"29580",1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"29581",1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0
"29582",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29583",0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
"29584",0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0
"29585",0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
"29586",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"29587",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"29588",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"29589",0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
"29590",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"29591",1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"29592",1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
"29593",0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
"29594",0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0
"29595",0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"29596",1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"29597",1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"29598",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"29599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29600",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"29601",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
"29602",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"29603",0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"29604",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
"29605",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"29606",0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
"29607",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"29608",1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"29609",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"29610",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"29611",0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"29612",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"29613",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29614",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"29615",1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
"29616",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"29617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"29619",1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
"29620",1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"29621",1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"29622",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"29623",0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
